事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
519,2024-04-04 19:47:00,2024-04-04 19:49:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2401.892,114,Mahalanobis 距离=2401.9（阈值=18.5）。主要贡献特征：PC1 (99.1%)。
520,2024-04-04 19:51:00,2024-04-04 19:56:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2278.571,228,Mahalanobis 距离=2278.6（阈值=18.5）。主要贡献特征：PC1 (98.9%)。
521,2024-04-04 19:58:00,2024-04-04 19:58:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3835.377,38,Mahalanobis 距离=3835.4（阈值=18.5）。主要贡献特征：PC1 (83.8%); PC3 (16.2%)。
522,2024-04-04 20:00:00,2024-04-04 20:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1378.53,38,Mahalanobis 距离=1378.5（阈值=18.5）。主要贡献特征：PC1 (76.3%); PC3 (22.8%)。
523,2024-04-04 20:07:00,2024-04-04 20:08:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3073.859,76,Mahalanobis 距离=3073.9（阈值=18.5）。主要贡献特征：PC1 (96.8%); PC4 (3.0%)。
524,2024-04-04 20:12:00,2024-04-04 20:15:00,4.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.884,152,正常
525,2024-04-04 20:24:00,2024-04-04 20:24:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.046,38,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=4.0，实际=252.0 vs 预测=89.0）
526,2024-04-04 20:30:00,2024-04-04 20:30:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.273,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.3，实际=52.0 vs 预测=17.0）
527,2024-04-04 20:32:00,2024-04-04 20:34:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1374.19,114,Mahalanobis 距离=1374.2（阈值=18.5）。主要贡献特征：PC1 (68.9%); PC3 (28.4%); PC4 (2.6%)。
528,2024-04-04 20:49:00,2024-04-04 20:51:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.913,114,单变量异常：采煤机_截割部位_左滚筒_电机_电流（z-score=3.9，实际=262.0，均值=95.4±42.6）
529,2024-04-04 20:54:00,2024-04-04 20:57:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1405.674,152,Mahalanobis 距离=1405.7（阈值=18.5）。主要贡献特征：PC1 (84.1%); PC3 (15.9%)。
530,2024-04-04 20:59:00,2024-04-04 21:01:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.746,114,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.7，实际=42.0 vs 预测=0.0）
531,2024-04-04 21:03:00,2024-04-04 21:06:00,4.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.334,152,单变量异常：采煤机_截割部位_左滚筒_电机_温度（z-score=2.3，实际=88.0，均值=72.2±6.8）
532,2024-04-04 21:09:00,2024-04-04 21:09:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3949.164,38,Mahalanobis 距离=3949.2（阈值=18.5）。主要贡献特征：PC1 (87.8%); PC3 (8.2%); PC4 (4.1%)。
533,2024-04-04 21:14:00,2024-04-04 21:15:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3717.288,76,Mahalanobis 距离=3717.3（阈值=18.5）。主要贡献特征：PC1 (83.6%); PC3 (10.1%); PC4 (6.3%)。
534,2024-04-04 21:24:00,2024-04-04 21:24:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.105,38,正常
535,2024-04-04 21:30:00,2024-04-04 21:30:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.362,38,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=6.4，实际=320.0 vs 预测=84.6）
536,2024-04-04 21:36:00,2024-04-04 21:36:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4856.872,38,Mahalanobis 距离=4856.9（阈值=18.5）。主要贡献特征：PC1 (85.9%); PC4 (13.0%); PC3 (1.1%)。
537,2024-04-04 21:54:00,2024-04-04 21:55:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4180.32,76,Mahalanobis 距离=4180.3（阈值=18.5）。主要贡献特征：PC1 (88.7%); PC3 (9.2%); PC4 (2.2%)。
538,2024-04-04 21:58:00,2024-04-04 22:10:00,13.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8357.932,494,Mahalanobis 距离=8357.9（阈值=18.5）。主要贡献特征：PC1 (84.3%); PC3 (15.4%)。
539,2024-04-04 22:12:00,2024-04-04 22:12:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4645.785,38,Mahalanobis 距离=4645.8（阈值=18.5）。主要贡献特征：PC1 (89.7%); PC3 (10.3%)。
540,2024-04-04 22:17:00,2024-04-04 22:17:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4059.546,38,Mahalanobis 距离=4059.5（阈值=18.5）。主要贡献特征：PC1 (78.5%); PC3 (21.5%)。
541,2024-04-04 22:20:00,2024-04-04 22:20:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.016,38,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.0，实际=187.0 vs 预测=75.4）
542,2024-04-04 22:29:00,2024-04-04 22:31:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.942,114,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=7.9，实际=394.0 vs 预测=74.0）
543,2024-04-04 22:34:00,2024-04-04 22:35:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.972,76,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=50.0 vs 预测=17.0）
544,2024-04-04 22:51:00,2024-04-04 22:51:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4028.726,38,Mahalanobis 距离=4028.7（阈值=18.5）。主要贡献特征：PC1 (72.3%); PC3 (27.2%)。
545,2024-04-04 22:56:00,2024-04-04 23:01:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1282.169,228,Mahalanobis 距离=1282.2（阈值=18.5）。主要贡献特征：PC1 (71.9%); PC3 (27.2%)。
546,2024-04-04 23:04:00,2024-04-04 23:04:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3791.473,38,Mahalanobis 距离=3791.5（阈值=18.5）。主要贡献特征：PC1 (74.8%); PC3 (25.2%)。
547,2024-04-04 23:06:00,2024-04-04 23:09:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1045.474,152,Mahalanobis 距离=1045.5（阈值=18.5）。主要贡献特征：PC1 (71.1%); PC3 (28.7%)。
548,2024-04-04 23:11:00,2024-04-04 23:17:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1898.259,266,Mahalanobis 距离=1898.3（阈值=18.5）。主要贡献特征：PC1 (97.2%); PC3 (2.8%)。
549,2024-04-04 23:20:00,2024-04-04 23:20:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.241,38,正常
550,2024-04-04 23:22:00,2024-04-04 23:22:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.87,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.9，实际=63.0 vs 预测=17.4）
551,2024-04-04 23:24:00,2024-04-04 23:24:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.365,38,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=4.4，实际=239.0 vs 预测=107.0）
552,2024-04-04 23:26:00,2024-04-04 23:27:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.365,76,正常
553,2024-04-04 23:29:00,2024-04-04 23:29:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1735.769,38,Mahalanobis 距离=1735.8（阈值=18.5）。主要贡献特征：PC1 (93.1%); PC3 (6.7%)。
554,2024-04-04 23:31:00,2024-04-04 23:32:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1350.638,76,Mahalanobis 距离=1350.6（阈值=18.5）。主要贡献特征：PC1 (85.0%); PC3 (14.8%)。
555,2024-04-04 23:37:00,2024-04-05 00:00:00,24.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4713.916,912,Mahalanobis 距离=4713.9（阈值=18.5）。主要贡献特征：PC1 (90.9%); PC4 (9.1%)。
556,2024-04-05 00:02:00,2024-04-05 00:05:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1377.218,152,Mahalanobis 距离=1377.2（阈值=18.5）。主要贡献特征：PC1 (92.5%); PC3 (4.5%); PC4 (3.0%)。
557,2024-04-05 00:10:00,2024-04-05 00:10:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.109,38,正常
558,2024-04-05 00:20:00,2024-04-05 00:20:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.846,38,正常
559,2024-04-05 00:26:00,2024-04-05 00:26:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.736,38,正常
560,2024-04-05 00:29:00,2024-04-05 00:30:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6219.26,76,Mahalanobis 距离=6219.3（阈值=18.5）。主要贡献特征：PC1 (87.3%); PC3 (6.5%); PC4 (6.2%)。
561,2024-04-05 00:32:00,2024-04-05 00:32:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3819.509,38,Mahalanobis 距离=3819.5（阈值=18.5）。主要贡献特征：PC1 (85.6%); PC3 (9.5%); PC4 (4.9%)。
562,2024-04-05 00:36:00,2024-04-05 00:36:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5007.675,38,Mahalanobis 距离=5007.7（阈值=18.5）。主要贡献特征：PC1 (95.7%); PC4 (4.1%)。
563,2024-04-05 00:38:00,2024-04-05 00:38:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4913.126,38,Mahalanobis 距离=4913.1（阈值=18.5）。主要贡献特征：PC1 (95.8%); PC4 (3.6%)。
564,2024-04-05 00:40:00,2024-04-05 00:40:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4235.302,38,Mahalanobis 距离=4235.3（阈值=18.5）。主要贡献特征：PC1 (90.9%); PC3 (5.8%); PC4 (3.2%)。
565,2024-04-05 00:53:00,2024-04-05 00:53:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7254.156,38,Mahalanobis 距离=7254.2（阈值=18.5）。主要贡献特征：PC1 (94.2%); PC3 (5.5%)。
566,2024-04-05 00:56:00,2024-04-05 00:56:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6335.083,38,Mahalanobis 距离=6335.1（阈值=18.5）。主要贡献特征：PC1 (99.7%)。
567,2024-04-05 01:01:00,2024-04-05 01:05:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5116.52,190,Mahalanobis 距离=5116.5（阈值=18.5）。主要贡献特征：PC1 (95.3%); PC3 (4.7%)。
568,2024-04-05 01:08:00,2024-04-05 01:08:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.07,38,正常
569,2024-04-05 01:11:00,2024-04-05 01:12:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1350.056,76,Mahalanobis 距离=1350.1（阈值=18.5）。主要贡献特征：PC1 (75.7%); PC3 (23.6%)。
570,2024-04-05 01:21:00,2024-04-05 01:26:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2056.873,228,Mahalanobis 距离=2056.9（阈值=18.5）。主要贡献特征：PC1 (90.4%); PC3 (8.1%); PC4 (1.6%)。
571,2024-04-05 01:38:00,2024-04-05 01:42:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3302.648,190,Mahalanobis 距离=3302.6（阈值=18.5）。主要贡献特征：PC1 (94.6%); PC4 (4.4%)。
572,2024-04-05 01:47:00,2024-04-05 01:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1522.178,38,Mahalanobis 距离=1522.2（阈值=18.5）。主要贡献特征：PC1 (71.8%); PC3 (23.9%); PC4 (4.3%)。
573,2024-04-05 01:50:00,2024-04-05 01:50:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.286,38,正常
574,2024-04-05 01:52:00,2024-04-05 01:52:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.476,38,正常
575,2024-04-05 01:55:00,2024-04-05 01:58:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1188.449,152,Mahalanobis 距离=1188.4（阈值=18.5）。主要贡献特征：PC1 (64.1%); PC3 (32.5%); PC4 (3.4%)。
576,2024-04-05 02:01:00,2024-04-05 02:04:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3286.778,152,Mahalanobis 距离=3286.8（阈值=18.5）。主要贡献特征：PC1 (65.9%); PC3 (32.3%); PC4 (1.8%)。
577,2024-04-05 02:08:00,2024-04-05 02:09:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1448.854,76,Mahalanobis 距离=1448.9（阈值=18.5）。主要贡献特征：PC1 (67.8%); PC3 (29.0%); PC4 (3.2%)。
578,2024-04-05 02:19:00,2024-04-05 02:19:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1670.523,38,Mahalanobis 距离=1670.5（阈值=18.5）。主要贡献特征：PC1 (78.0%); PC3 (19.9%); PC4 (2.0%)。
579,2024-04-05 02:22:00,2024-04-05 02:23:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4075.326,76,Mahalanobis 距离=4075.3（阈值=18.5）。主要贡献特征：PC1 (73.9%); PC3 (25.9%)。
580,2024-04-05 02:26:00,2024-04-05 02:30:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2220.729,190,Mahalanobis 距离=2220.7（阈值=18.5）。主要贡献特征：PC1 (93.7%); PC3 (5.4%)。
581,2024-04-05 02:32:00,2024-04-05 02:32:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1646.809,38,Mahalanobis 距离=1646.8（阈值=18.5）。主要贡献特征：PC1 (81.8%); PC3 (17.6%)。
582,2024-04-05 02:35:00,2024-04-05 02:38:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1332.265,152,Mahalanobis 距离=1332.3（阈值=18.5）。主要贡献特征：PC1 (78.3%); PC3 (21.2%)。
583,2024-04-05 02:44:00,2024-04-05 02:45:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1950.056,76,Mahalanobis 距离=1950.1（阈值=18.5）。主要贡献特征：PC1 (93.1%); PC3 (6.8%)。
584,2024-04-05 02:47:00,2024-04-05 02:47:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.121,38,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.1，实际=52.0 vs 预测=5.8）
585,2024-04-05 02:49:00,2024-04-05 02:49:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3750.203,38,Mahalanobis 距离=3750.2（阈值=18.5）。主要贡献特征：PC1 (74.4%); PC3 (24.6%)。
586,2024-04-05 02:53:00,2024-04-05 02:58:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1025.95,228,Mahalanobis 距离=1026.0（阈值=18.5）。主要贡献特征：PC1 (73.9%); PC3 (26.1%)。
587,2024-04-05 03:01:00,2024-04-05 03:01:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,985.329,38,Mahalanobis 距离=985.3（阈值=18.5）。主要贡献特征：PC1 (73.0%); PC3 (27.0%)。
588,2024-04-05 03:04:00,2024-04-05 03:07:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1470.486,152,Mahalanobis 距离=1470.5（阈值=18.5）。主要贡献特征：PC1 (87.1%); PC3 (12.8%)。
589,2024-04-05 03:09:00,2024-04-05 03:09:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.637,38,正常
590,2024-04-05 03:11:00,2024-04-05 03:12:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.394,76,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.4，实际=53.0 vs 预测=17.2）
591,2024-04-05 03:16:00,2024-04-05 03:18:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3623.87,114,Mahalanobis 距离=3623.9（阈值=18.5）。主要贡献特征：PC1 (81.4%); PC3 (10.0%); PC4 (8.6%)。
592,2024-04-05 03:20:00,2024-04-05 03:20:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.791,38,正常
593,2024-04-05 03:22:00,2024-04-05 03:23:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3638.875,76,Mahalanobis 距离=3638.9（阈值=18.5）。主要贡献特征：PC1 (81.1%); PC4 (10.9%); PC3 (8.0%)。
594,2024-04-05 03:26:00,2024-04-05 03:26:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2375.836,38,Mahalanobis 距离=2375.8（阈值=18.5）。主要贡献特征：PC1 (94.8%); PC4 (3.0%); PC3 (2.2%)。
595,2024-04-05 03:30:00,2024-04-05 03:30:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3751.586,38,Mahalanobis 距离=3751.6（阈值=18.5）。主要贡献特征：PC1 (84.9%); PC4 (10.0%); PC3 (5.0%)。
596,2024-04-05 03:38:00,2024-04-05 03:39:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1782.516,76,Mahalanobis 距离=1782.5（阈值=18.5）。主要贡献特征：PC1 (95.8%); PC4 (3.3%)。
597,2024-04-05 03:44:00,2024-04-05 03:44:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.994,38,正常
598,2024-04-05 03:50:00,2024-04-05 03:50:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6185.416,38,Mahalanobis 距离=6185.4（阈值=18.5）。主要贡献特征：PC1 (90.5%); PC4 (4.9%); PC3 (4.6%)。
599,2024-04-05 04:03:00,2024-04-05 04:04:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.483,76,正常
600,2024-04-05 04:08:00,2024-04-05 04:09:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5435.023,76,Mahalanobis 距离=5435.0（阈值=18.5）。主要贡献特征：PC1 (97.8%); PC3 (2.0%)。
601,2024-04-05 04:13:00,2024-04-05 04:13:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.168,38,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=4.2，实际=250.0 vs 预测=95.8）
602,2024-04-05 04:20:00,2024-04-05 04:20:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.884,38,正常
603,2024-04-05 04:23:00,2024-04-05 04:23:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.697,38,正常
604,2024-04-05 04:25:00,2024-04-05 04:26:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5749.433,76,Mahalanobis 距离=5749.4（阈值=18.5）。主要贡献特征：PC1 (91.2%); PC3 (5.6%); PC4 (3.2%)。
605,2024-04-05 04:29:00,2024-04-05 04:29:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.006,38,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=4.0，实际=260.0 vs 预测=98.6）
606,2024-04-05 04:31:00,2024-04-05 04:31:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.972,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=50.0 vs 预测=17.0）
607,2024-04-05 04:35:00,2024-04-05 04:35:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1396.458,38,Mahalanobis 距离=1396.5（阈值=18.5）。主要贡献特征：PC1 (70.5%); PC3 (27.3%); PC4 (2.2%)。
608,2024-04-05 04:40:00,2024-04-05 04:40:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.884,38,正常
609,2024-04-05 04:43:00,2024-04-05 04:43:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3772.586,38,Mahalanobis 距离=3772.6（阈值=18.5）。主要贡献特征：PC1 (73.2%); PC3 (26.8%)。
610,2024-04-05 04:58:00,2024-04-05 04:58:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3919.335,38,Mahalanobis 距离=3919.3（阈值=18.5）。主要贡献特征：PC1 (86.5%); PC3 (8.0%); PC4 (5.5%)。
611,2024-04-05 05:05:00,2024-04-05 05:05:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.465,38,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.5，实际=219.0 vs 预测=79.4）
612,2024-04-05 05:09:00,2024-04-05 05:20:00,12.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2967.37,456,Mahalanobis 距离=2967.4（阈值=18.5）。主要贡献特征：PC1 (77.4%); PC4 (20.3%); PC3 (2.2%)。
613,2024-04-05 05:23:00,2024-04-05 05:37:00,15.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10869.947,570,Mahalanobis 距离=10869.9（阈值=18.5）。主要贡献特征：PC3 (95.8%); PC1 (4.1%)。
614,2024-04-05 05:57:00,2024-04-05 06:00:00,4.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,33.601,152,Mahalanobis 距离=33.6（阈值=18.5）。主要贡献特征：PC1 (98.7%)。
615,2024-04-05 06:02:00,2024-04-05 06:04:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4148.213,114,Mahalanobis 距离=4148.2（阈值=18.5）。主要贡献特征：PC1 (87.3%); PC4 (11.2%); PC3 (1.5%)。
616,2024-04-05 06:07:00,2024-04-05 06:07:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.27,38,正常
617,2024-04-05 06:11:00,2024-04-05 06:12:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4852.368,76,Mahalanobis 距离=4852.4（阈值=18.5）。主要贡献特征：PC1 (94.1%); PC4 (5.3%)。
618,2024-04-05 06:25:00,2024-04-05 06:25:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5136.949,38,Mahalanobis 距离=5136.9（阈值=18.5）。主要贡献特征：PC1 (85.2%); PC4 (12.8%); PC3 (2.0%)。
619,2024-04-05 06:27:00,2024-04-05 06:27:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.046,38,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=7.0，实际=107.0 vs 预测=28.0）
620,2024-04-05 06:43:00,2024-04-05 06:43:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3949.521,38,Mahalanobis 距离=3949.5（阈值=18.5）。主要贡献特征：PC1 (85.8%); PC3 (10.0%); PC4 (4.2%)。
621,2024-04-05 06:45:00,2024-04-05 06:45:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3941.342,38,Mahalanobis 距离=3941.3（阈值=18.5）。主要贡献特征：PC1 (86.1%); PC3 (10.5%); PC4 (3.4%)。
