段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-11 08:43:00,2024-04-11 08:44:00,2,调架中,False,正常,3605,11
2024-04-11 08:45:00,2024-04-11 08:52:00,8,割煤中位,False,正常,3606,11
2024-04-11 08:53:00,2024-04-11 08:57:00,5,割煤高位,False,正常,3607,11
2024-04-11 08:58:00,2024-04-11 08:58:00,1,调架中,False,正常,3608,11
2024-04-11 08:59:00,2024-04-11 08:59:00,1,割煤高位,False,正常,3609,11
2024-04-11 09:00:00,2024-04-11 09:00:00,1,调架中,False,正常,3610,11
2024-04-11 09:01:00,2024-04-11 09:01:00,1,割煤高位,False,正常,3611,11
2024-04-11 09:02:00,2024-04-11 09:02:00,1,调架中,False,正常,3612,11
2024-04-11 09:03:00,2024-04-11 09:03:00,1,割煤高位,False,正常,3613,11
2024-04-11 09:04:00,2024-04-11 09:05:00,2,割煤中位,False,正常,3614,11
2024-04-11 09:06:00,2024-04-11 09:06:00,1,调架中,False,正常,3615,11
2024-04-11 09:07:00,2024-04-11 09:09:00,3,割煤高位,False,正常,3616,11
2024-04-11 09:10:00,2024-04-11 09:10:00,1,割煤中位,False,正常,3617,11
2024-04-11 09:11:00,2024-04-11 09:11:00,1,调架中,False,正常,3618,11
2024-04-11 09:12:00,2024-04-11 09:12:00,1,割煤高位,False,正常,3619,11
2024-04-11 09:13:00,2024-04-11 09:21:00,9,割煤中位,False,正常,3620,11
2024-04-11 09:22:00,2024-04-11 09:22:00,1,待机,False,正常,3621,11
2024-04-11 09:23:00,2024-04-11 09:23:00,1,调架中,False,正常,3622,11
2024-04-11 09:24:00,2024-04-11 09:24:00,1,割煤中位,False,正常,3623,11
2024-04-11 09:25:00,2024-04-11 09:27:00,3,割煤高位,False,正常,3624,11
2024-04-11 09:28:00,2024-04-11 09:28:00,1,割煤中位,False,正常,3625,11
2024-04-11 09:29:00,2024-04-11 09:30:00,2,割煤高位,False,正常,3626,11
2024-04-11 09:31:00,2024-04-11 09:31:00,1,调架中,False,正常,3627,11
2024-04-11 09:32:00,2024-04-11 09:35:00,4,割煤中位,False,正常,3628,11
2024-04-11 09:36:00,2024-04-11 09:41:00,6,割煤高位,False,正常,3629,11
2024-04-11 09:42:00,2024-04-11 09:43:00,2,割煤中位,False,正常,3630,11
2024-04-11 09:44:00,2024-04-11 09:46:00,3,割煤高位,False,正常,3631,11
2024-04-11 09:47:00,2024-04-11 09:47:00,1,调架中,False,正常,3632,11
2024-04-11 09:48:00,2024-04-11 09:51:00,4,割煤中位,False,正常,3633,11
2024-04-11 09:52:00,2024-04-11 09:58:00,7,割煤高位,False,正常,3634,11
2024-04-11 09:59:00,2024-04-11 10:04:00,6,割煤中位,False,正常,3635,11
2024-04-11 10:05:00,2024-04-11 10:05:00,1,割煤高位,False,正常,3636,11
2024-04-11 10:06:00,2024-04-11 10:06:00,1,调架中,False,正常,3637,11
2024-04-11 10:07:00,2024-04-11 10:07:00,1,割煤中位,False,正常,3638,11
2024-04-11 10:08:00,2024-04-11 10:08:00,1,调架中,False,正常,3639,11
2024-04-11 10:09:00,2024-04-11 14:10:00,242,待机,False,正常,3640,11
2024-04-11 14:11:00,2024-04-11 14:19:00,9,停机,False,正常,3641,11
2024-04-11 14:20:00,2024-04-11 14:20:00,1,待机,False,正常,3642,11
2024-04-11 14:21:00,2024-04-11 14:22:00,2,调架中,False,正常,3643,11
2024-04-11 14:23:00,2024-04-11 15:49:00,87,待机,False,正常,3644,11
2024-04-11 15:50:00,2024-04-11 15:50:00,1,割煤中位,False,正常,3645,11
2024-04-11 15:51:00,2024-04-11 15:55:00,5,割煤高位,False,正常,3646,11
2024-04-11 15:56:00,2024-04-11 15:56:00,1,调架中,False,正常,3647,11
2024-04-11 15:57:00,2024-04-11 15:57:00,1,割煤高位,False,正常,3648,11
2024-04-11 15:58:00,2024-04-11 15:58:00,1,调架中,False,正常,3649,11
2024-04-11 15:59:00,2024-04-11 15:59:00,1,割煤高位,False,正常,3650,11
2024-04-11 16:00:00,2024-04-11 16:00:00,1,割煤中位,False,正常,3651,11
2024-04-11 16:01:00,2024-04-11 16:03:00,3,待机-高位,False,正常,3652,11
2024-04-11 16:04:00,2024-04-11 16:04:00,1,割煤中位,False,正常,3653,11
2024-04-11 16:05:00,2024-04-11 16:06:00,2,割煤高位,False,正常,3654,11
2024-04-11 16:07:00,2024-04-11 16:07:00,1,调架中,False,正常,3655,11
2024-04-11 16:08:00,2024-04-11 16:09:00,2,割煤中位,False,正常,3656,11
2024-04-11 16:10:00,2024-04-11 16:14:00,5,待机,False,正常,3657,11
2024-04-11 16:15:00,2024-04-11 16:16:00,2,调架中,False,正常,3658,11
2024-04-11 16:17:00,2024-04-11 16:19:00,3,割煤中位,False,正常,3659,11
2024-04-11 16:20:00,2024-04-11 16:23:00,4,待机,False,正常,3660,11
2024-04-11 16:24:00,2024-04-11 16:24:00,1,调架中,False,正常,3661,11
2024-04-11 16:25:00,2024-04-11 16:26:00,2,待机,False,正常,3662,11
2024-04-11 16:27:00,2024-04-11 16:27:00,1,调架中,False,正常,3663,11
2024-04-11 16:28:00,2024-04-11 16:29:00,2,割煤中位,False,正常,3664,11
2024-04-11 16:30:00,2024-04-11 16:30:00,1,调架中,False,正常,3665,11
2024-04-11 16:31:00,2024-04-11 16:35:00,5,割煤中位,False,正常,3666,11
2024-04-11 16:36:00,2024-04-11 16:36:00,1,调架中,False,正常,3667,11
2024-04-11 16:37:00,2024-04-11 16:37:00,1,割煤中位,False,正常,3668,11
2024-04-11 16:38:00,2024-04-11 16:40:00,3,待机,False,正常,3669,11
2024-04-11 16:41:00,2024-04-11 16:41:00,1,调架中,False,正常,3670,11
2024-04-11 16:42:00,2024-04-11 16:43:00,2,割煤中位,False,正常,3671,11
2024-04-11 16:44:00,2024-04-11 16:44:00,1,调架中,False,正常,3672,11
2024-04-11 16:45:00,2024-04-11 16:45:00,1,割煤中位,False,正常,3673,11
2024-04-11 16:46:00,2024-04-11 16:47:00,2,调架中,False,正常,3674,11
2024-04-11 16:48:00,2024-04-11 16:52:00,5,割煤高位,False,正常,3675,11
2024-04-11 16:53:00,2024-04-11 16:54:00,2,调架中,False,正常,3676,11
2024-04-11 16:55:00,2024-04-11 16:55:00,1,割煤中位,False,正常,3677,11
2024-04-11 16:56:00,2024-04-11 16:57:00,2,调架中,False,正常,3678,11
2024-04-11 16:58:00,2024-04-11 17:00:00,3,割煤中位,False,正常,3679,11
2024-04-11 17:01:00,2024-04-11 17:01:00,1,待机-高位,False,正常,3680,11
2024-04-11 17:02:00,2024-04-11 17:02:00,1,调架中,False,正常,3681,11
2024-04-11 17:03:00,2024-04-11 17:03:00,1,割煤中位,False,正常,3682,11
2024-04-11 17:04:00,2024-04-11 17:04:00,1,调架中,False,正常,3683,11
2024-04-11 17:05:00,2024-04-11 17:05:00,1,待机-高位,False,正常,3684,11
2024-04-11 17:06:00,2024-04-11 17:06:00,1,待机,False,正常,3685,11
2024-04-11 17:07:00,2024-04-11 19:20:00,134,待机-高位,True,异常持续段（>120min 阈值）,3686,12
2024-04-11 19:21:00,2024-04-11 19:44:00,24,待机,False,正常,3687,13
2024-04-11 19:45:00,2024-04-11 19:45:00,1,调架中,False,正常,3688,13
2024-04-11 19:46:00,2024-04-11 19:49:00,4,割煤中位,False,正常,3689,13
2024-04-11 19:50:00,2024-04-11 19:51:00,2,调架中,False,正常,3690,13
2024-04-11 19:52:00,2024-04-11 19:52:00,1,割煤高位,False,正常,3691,13
2024-04-11 19:53:00,2024-04-11 19:54:00,2,调架中,False,正常,3692,13
2024-04-11 19:55:00,2024-04-11 19:56:00,2,割煤中位,False,正常,3693,13
2024-04-11 19:57:00,2024-04-11 19:57:00,1,割煤高位,False,正常,3694,13
2024-04-11 19:58:00,2024-04-11 19:58:00,1,调架中,False,正常,3695,13
2024-04-11 19:59:00,2024-04-11 19:59:00,1,割煤高位,False,正常,3696,13
2024-04-11 20:00:00,2024-04-11 20:00:00,1,割煤中位,False,正常,3697,13
2024-04-11 20:01:00,2024-04-11 20:03:00,3,割煤高位,False,正常,3698,13
2024-04-11 20:04:00,2024-04-11 20:05:00,2,割煤中位,False,正常,3699,13
2024-04-11 20:06:00,2024-04-11 20:06:00,1,割煤高位,False,正常,3700,13
2024-04-11 20:07:00,2024-04-11 20:12:00,6,割煤中位,False,正常,3701,13
2024-04-11 20:13:00,2024-04-11 20:13:00,1,调架中,False,正常,3702,13
2024-04-11 20:14:00,2024-04-11 20:15:00,2,割煤中位,False,正常,3703,13
2024-04-11 20:16:00,2024-04-11 20:16:00,1,待机,False,正常,3704,13
2024-04-11 20:17:00,2024-04-11 20:17:00,1,调架中,False,正常,3705,13
2024-04-11 20:18:00,2024-04-11 20:18:00,1,割煤中位,False,正常,3706,13
2024-04-11 20:19:00,2024-04-11 20:19:00,1,调架中,False,正常,3707,13
2024-04-11 20:20:00,2024-04-11 20:20:00,1,割煤中位,False,正常,3708,13
2024-04-11 20:21:00,2024-04-11 20:21:00,1,待机,False,正常,3709,13
2024-04-11 20:22:00,2024-04-11 20:22:00,1,割煤中位,False,正常,3710,13
2024-04-11 20:23:00,2024-04-11 20:23:00,1,调架中,False,正常,3711,13
2024-04-11 20:24:00,2024-04-11 20:25:00,2,待机,False,正常,3712,13
2024-04-11 20:26:00,2024-04-11 20:28:00,3,割煤中位,False,正常,3713,13
2024-04-11 20:29:00,2024-04-11 20:29:00,1,调架中,False,正常,3714,13
2024-04-11 20:30:00,2024-04-11 20:32:00,3,割煤高位,False,正常,3715,13
2024-04-11 20:33:00,2024-04-11 20:34:00,2,割煤中位,False,正常,3716,13
2024-04-11 20:35:00,2024-04-11 20:35:00,1,调架中,False,正常,3717,13
2024-04-11 20:36:00,2024-04-11 20:42:00,7,割煤中位,False,正常,3718,13
2024-04-11 20:43:00,2024-04-11 20:43:00,1,调架中,False,正常,3719,13
2024-04-11 20:44:00,2024-04-11 20:56:00,13,割煤中位,False,正常,3720,13
2024-04-11 20:57:00,2024-04-11 21:02:00,6,割煤高位,False,正常,3721,13
2024-04-11 21:03:00,2024-04-11 21:03:00,1,调架中,False,正常,3722,13
2024-04-11 21:04:00,2024-04-11 21:08:00,5,割煤高位,False,正常,3723,13
2024-04-11 21:09:00,2024-04-11 21:09:00,1,调架中,False,正常,3724,13
2024-04-11 21:10:00,2024-04-11 21:15:00,6,割煤高位,False,正常,3725,13
2024-04-11 21:16:00,2024-04-11 21:20:00,5,割煤中位,False,正常,3726,13
2024-04-11 21:21:00,2024-04-11 21:21:00,1,割煤高位,False,正常,3727,13
2024-04-11 21:22:00,2024-04-11 21:23:00,2,割煤中位,False,正常,3728,13
2024-04-11 21:24:00,2024-04-11 21:26:00,3,割煤高位,False,正常,3729,13
2024-04-11 21:27:00,2024-04-11 21:27:00,1,调架中,False,正常,3730,13
2024-04-11 21:28:00,2024-04-11 21:28:00,1,割煤高位,False,正常,3731,13
2024-04-11 21:29:00,2024-04-11 21:30:00,2,割煤中位,False,正常,3732,13
2024-04-11 21:31:00,2024-04-11 21:31:00,1,待机,False,正常,3733,13
2024-04-11 21:32:00,2024-04-11 21:44:00,13,割煤中位,False,正常,3734,13
2024-04-11 21:45:00,2024-04-11 21:45:00,1,调架中,False,正常,3735,13
2024-04-11 21:46:00,2024-04-11 21:47:00,2,割煤中位,False,正常,3736,13
2024-04-11 21:48:00,2024-04-11 21:50:00,3,待机,False,正常,3737,13
2024-04-11 21:51:00,2024-04-11 21:51:00,1,调架中,False,正常,3738,13
2024-04-11 21:52:00,2024-04-11 21:52:00,1,割煤中位,False,正常,3739,13
2024-04-11 21:53:00,2024-04-11 21:53:00,1,调架中,False,正常,3740,13
2024-04-11 21:54:00,2024-04-11 21:54:00,1,割煤中位,False,正常,3741,13
2024-04-11 21:55:00,2024-04-11 21:55:00,1,调架中,False,正常,3742,13
2024-04-11 21:56:00,2024-04-11 21:57:00,2,割煤中位,False,正常,3743,13
2024-04-11 21:58:00,2024-04-11 21:58:00,1,调架中,False,正常,3744,13
2024-04-11 21:59:00,2024-04-11 22:04:00,6,割煤中位,False,正常,3745,13
2024-04-11 22:05:00,2024-04-11 22:06:00,2,待机,False,正常,3746,13
2024-04-11 22:07:00,2024-04-11 22:12:00,6,割煤中位,False,正常,3747,13
2024-04-11 22:13:00,2024-04-11 22:15:00,3,调架中,False,正常,3748,13
2024-04-11 22:16:00,2024-04-11 22:16:00,1,割煤高位,False,正常,3749,13
2024-04-11 22:17:00,2024-04-11 22:18:00,2,割煤中位,False,正常,3750,13
2024-04-11 22:19:00,2024-04-11 22:19:00,1,调架中,False,正常,3751,13
2024-04-11 22:20:00,2024-04-11 22:20:00,1,割煤中位,False,正常,3752,13
2024-04-11 22:21:00,2024-04-11 22:21:00,1,调架中,False,正常,3753,13
2024-04-11 22:22:00,2024-04-11 22:22:00,1,割煤中位,False,正常,3754,13
2024-04-11 22:23:00,2024-04-11 22:23:00,1,调架中,False,正常,3755,13
2024-04-11 22:24:00,2024-04-11 22:24:00,1,割煤中位,False,正常,3756,13
2024-04-11 22:25:00,2024-04-11 22:25:00,1,调架中,False,正常,3757,13
2024-04-11 22:26:00,2024-04-11 22:27:00,2,割煤中位,False,正常,3758,13
2024-04-11 22:28:00,2024-04-11 22:32:00,5,待机,False,正常,3759,13
2024-04-11 22:33:00,2024-04-11 22:37:00,5,割煤中位,False,正常,3760,13
2024-04-11 22:38:00,2024-04-11 22:41:00,4,割煤高位,False,正常,3761,13
2024-04-11 22:42:00,2024-04-11 22:42:00,1,调架中,False,正常,3762,13
2024-04-11 22:43:00,2024-04-11 22:45:00,3,割煤中位,False,正常,3763,13
2024-04-11 22:46:00,2024-04-11 22:48:00,3,调架中,False,正常,3764,13
2024-04-11 22:49:00,2024-04-11 22:51:00,3,待机,False,正常,3765,13
2024-04-11 22:52:00,2024-04-11 22:52:00,1,调架中,False,正常,3766,13
2024-04-11 22:53:00,2024-04-11 22:53:00,1,割煤中位,False,正常,3767,13
2024-04-11 22:54:00,2024-04-11 22:54:00,1,待机,False,正常,3768,13
2024-04-11 22:55:00,2024-04-11 22:56:00,2,割煤中位,False,正常,3769,13
2024-04-11 22:57:00,2024-04-11 22:57:00,1,调架中,False,正常,3770,13
2024-04-11 22:58:00,2024-04-11 22:58:00,1,割煤中位,False,正常,3771,13
2024-04-11 22:59:00,2024-04-11 23:00:00,2,调架中,False,正常,3772,13
2024-04-11 23:01:00,2024-04-11 23:01:00,1,割煤中位,False,正常,3773,13
2024-04-11 23:02:00,2024-04-11 23:02:00,1,待机,False,正常,3774,13
2024-04-11 23:03:00,2024-04-11 23:03:00,1,调架中,False,正常,3775,13
2024-04-11 23:04:00,2024-04-11 23:04:00,1,割煤中位,False,正常,3776,13
2024-04-11 23:05:00,2024-04-11 23:05:00,1,调架中,False,正常,3777,13
2024-04-11 23:06:00,2024-04-11 23:07:00,2,割煤中位,False,正常,3778,13
2024-04-11 23:08:00,2024-04-11 23:09:00,2,待机,False,正常,3779,13
2024-04-11 23:10:00,2024-04-11 23:10:00,1,调架中,False,正常,3780,13
2024-04-11 23:11:00,2024-04-11 23:13:00,3,割煤中位,False,正常,3781,13
2024-04-11 23:14:00,2024-04-11 23:18:00,5,割煤高位,False,正常,3782,13
2024-04-11 23:19:00,2024-04-11 23:21:00,3,割煤中位,False,正常,3783,13
2024-04-11 23:22:00,2024-04-11 23:22:00,1,调架中,False,正常,3784,13
2024-04-11 23:23:00,2024-04-11 23:23:00,1,割煤中位,False,正常,3785,13
2024-04-11 23:24:00,2024-04-11 23:24:00,1,调架中,False,正常,3786,13
2024-04-11 23:25:00,2024-04-11 23:25:00,1,割煤中位,False,正常,3787,13
2024-04-11 23:26:00,2024-04-11 23:26:00,1,调架中,False,正常,3788,13
2024-04-11 23:27:00,2024-04-11 23:27:00,1,割煤中位,False,正常,3789,13
2024-04-11 23:28:00,2024-04-11 23:28:00,1,调架中,False,正常,3790,13
2024-04-11 23:29:00,2024-04-11 23:30:00,2,待机,False,正常,3791,13
2024-04-11 23:31:00,2024-04-11 23:31:00,1,割煤中位,False,正常,3792,13
2024-04-11 23:32:00,2024-04-11 23:32:00,1,调架中,False,正常,3793,13
2024-04-11 23:33:00,2024-04-11 23:35:00,3,割煤中位,False,正常,3794,13
2024-04-11 23:36:00,2024-04-11 23:36:00,1,待机,False,正常,3795,13
2024-04-11 23:37:00,2024-04-11 23:37:00,1,割煤中位,False,正常,3796,13
2024-04-11 23:38:00,2024-04-11 23:38:00,1,调架中,False,正常,3797,13
2024-04-11 23:39:00,2024-04-11 23:42:00,4,割煤中位,False,正常,3798,13
2024-04-11 23:43:00,2024-04-11 23:43:00,1,调架中,False,正常,3799,13
2024-04-11 23:44:00,2024-04-11 23:45:00,2,割煤中位,False,正常,3800,13
2024-04-11 23:46:00,2024-04-11 23:46:00,1,调架中,False,正常,3801,13
2024-04-11 23:47:00,2024-04-11 23:48:00,2,割煤中位,False,正常,3802,13
2024-04-11 23:49:00,2024-04-11 23:51:00,3,待机,False,正常,3803,13
2024-04-11 23:52:00,2024-04-11 23:54:00,3,调架中,False,正常,3804,13
2024-04-11 23:55:00,2024-04-11 23:58:00,4,割煤中位,False,正常,3805,13
2024-04-11 23:59:00,2024-04-11 23:59:00,1,调架中,False,正常,3806,13
2024-04-12 00:00:00,2024-04-12 00:00:00,1,割煤中位,False,正常,3807,13
2024-04-12 00:01:00,2024-04-12 00:01:00,1,待机,False,正常,3808,13
2024-04-12 00:02:00,2024-04-12 00:03:00,2,割煤中位,False,正常,3809,13
2024-04-12 00:04:00,2024-04-12 00:04:00,1,调架中,False,正常,3810,13
2024-04-12 00:05:00,2024-04-12 00:05:00,1,割煤中位,False,正常,3811,13
2024-04-12 00:06:00,2024-04-12 00:06:00,1,调架中,False,正常,3812,13
2024-04-12 00:07:00,2024-04-12 00:08:00,2,割煤中位,False,正常,3813,13
2024-04-12 00:09:00,2024-04-12 00:09:00,1,调架中,False,正常,3814,13
2024-04-12 00:10:00,2024-04-12 00:20:00,11,割煤中位,False,正常,3815,13
2024-04-12 00:21:00,2024-04-12 00:21:00,1,调架中,False,正常,3816,13
2024-04-12 00:22:00,2024-04-12 00:26:00,5,割煤中位,False,正常,3817,13
2024-04-12 00:27:00,2024-04-12 00:27:00,1,调架中,False,正常,3818,13
2024-04-12 00:28:00,2024-04-12 00:29:00,2,割煤中位,False,正常,3819,13
2024-04-12 00:30:00,2024-04-12 00:30:00,1,调架中,False,正常,3820,13
2024-04-12 00:31:00,2024-04-12 00:36:00,6,割煤中位,False,正常,3821,13
2024-04-12 00:37:00,2024-04-12 00:37:00,1,调架中,False,正常,3822,13
2024-04-12 00:38:00,2024-04-12 00:42:00,5,割煤中位,False,正常,3823,13
2024-04-12 00:43:00,2024-04-12 00:48:00,6,割煤高位,False,正常,3824,13
2024-04-12 00:49:00,2024-04-12 00:49:00,1,调架中,False,正常,3825,13
2024-04-12 00:50:00,2024-04-12 00:51:00,2,割煤中位,False,正常,3826,13
2024-04-12 00:52:00,2024-04-12 00:53:00,2,割煤高位,False,正常,3827,13
2024-04-12 00:54:00,2024-04-12 00:57:00,4,割煤中位,False,正常,3828,13
2024-04-12 00:58:00,2024-04-12 01:02:00,5,割煤高位,False,正常,3829,13
2024-04-12 01:03:00,2024-04-12 01:03:00,1,待机-高位,False,正常,3830,13
2024-04-12 01:04:00,2024-04-12 01:05:00,2,割煤高位,False,正常,3831,13
2024-04-12 01:06:00,2024-04-12 01:07:00,2,割煤中位,False,正常,3832,13
2024-04-12 01:08:00,2024-04-12 01:11:00,4,割煤高位,False,正常,3833,13
2024-04-12 01:12:00,2024-04-12 01:12:00,1,割煤中位,False,正常,3834,13
2024-04-12 01:13:00,2024-04-12 01:14:00,2,割煤高位,False,正常,3835,13
2024-04-12 01:15:00,2024-04-12 01:15:00,1,割煤中位,False,正常,3836,13
2024-04-12 01:16:00,2024-04-12 01:19:00,4,割煤高位,False,正常,3837,13
2024-04-12 01:20:00,2024-04-12 01:22:00,3,割煤中位,False,正常,3838,13
2024-04-12 01:23:00,2024-04-12 01:30:00,8,待机-高位,False,正常,3839,13
2024-04-12 01:31:00,2024-04-12 01:36:00,6,割煤中位,False,正常,3840,13
2024-04-12 01:37:00,2024-04-12 01:37:00,1,调架中,False,正常,3841,13
2024-04-12 01:38:00,2024-04-12 01:39:00,2,割煤中位,False,正常,3842,13
2024-04-12 01:40:00,2024-04-12 01:42:00,3,调架中,False,正常,3843,13
2024-04-12 01:43:00,2024-04-12 01:43:00,1,割煤中位,False,正常,3844,13
2024-04-12 01:44:00,2024-04-12 01:44:00,1,割煤高位,False,正常,3845,13
2024-04-12 01:45:00,2024-04-12 01:52:00,8,待机-高位,False,正常,3846,13
2024-04-12 01:53:00,2024-04-12 01:53:00,1,调架中,False,正常,3847,13
2024-04-12 01:54:00,2024-04-12 01:54:00,1,割煤中位,False,正常,3848,13
2024-04-12 01:55:00,2024-04-12 01:58:00,4,割煤高位,False,正常,3849,13
2024-04-12 01:59:00,2024-04-12 02:03:00,5,割煤中位,False,正常,3850,13
2024-04-12 02:04:00,2024-04-12 02:04:00,1,割煤高位,False,正常,3851,13
2024-04-12 02:05:00,2024-04-12 02:06:00,2,调架中,False,正常,3852,13
2024-04-12 02:07:00,2024-04-12 02:08:00,2,割煤高位,False,正常,3853,13
2024-04-12 02:09:00,2024-04-12 02:10:00,2,割煤中位,False,正常,3854,13
2024-04-12 02:11:00,2024-04-12 02:11:00,1,调架中,False,正常,3855,13
2024-04-12 02:12:00,2024-04-12 02:13:00,2,割煤中位,False,正常,3856,13
2024-04-12 02:14:00,2024-04-12 02:18:00,5,割煤高位,False,正常,3857,13
2024-04-12 02:19:00,2024-04-12 02:21:00,3,割煤中位,False,正常,3858,13
2024-04-12 02:22:00,2024-04-12 02:24:00,3,待机,False,正常,3859,13
2024-04-12 02:25:00,2024-04-12 02:25:00,1,调架中,False,正常,3860,13
2024-04-12 02:26:00,2024-04-12 02:27:00,2,割煤高位,False,正常,3861,13
2024-04-12 02:28:00,2024-04-12 02:31:00,4,割煤中位,False,正常,3862,13
2024-04-12 02:32:00,2024-04-12 02:32:00,1,割煤高位,False,正常,3863,13
2024-04-12 02:33:00,2024-04-12 02:36:00,4,割煤中位,False,正常,3864,13
2024-04-12 02:37:00,2024-04-12 02:42:00,6,割煤高位,False,正常,3865,13
2024-04-12 02:43:00,2024-04-12 02:44:00,2,割煤中位,False,正常,3866,13
2024-04-12 02:45:00,2024-04-12 02:45:00,1,调架中,False,正常,3867,13
2024-04-12 02:46:00,2024-04-12 02:46:00,1,割煤中位,False,正常,3868,13
2024-04-12 02:47:00,2024-04-12 02:47:00,1,割煤低位,False,正常,3869,13
2024-04-12 02:48:00,2024-04-12 02:53:00,6,割煤中位,False,正常,3870,13
2024-04-12 02:54:00,2024-04-12 02:55:00,2,调架中,False,正常,3871,13
2024-04-12 02:56:00,2024-04-12 02:58:00,3,割煤中位,False,正常,3872,13
2024-04-12 02:59:00,2024-04-12 02:59:00,1,调架中,False,正常,3873,13
2024-04-12 03:00:00,2024-04-12 03:03:00,4,割煤中位,False,正常,3874,13
2024-04-12 03:04:00,2024-04-12 03:04:00,1,调架中,False,正常,3875,13
2024-04-12 03:05:00,2024-04-12 03:05:00,1,割煤中位,False,正常,3876,13
2024-04-12 03:06:00,2024-04-12 03:08:00,3,调架中,False,正常,3877,13
2024-04-12 03:09:00,2024-04-12 03:09:00,1,割煤中位,False,正常,3878,13
2024-04-12 03:10:00,2024-04-12 03:10:00,1,调架中,False,正常,3879,13
2024-04-12 03:11:00,2024-04-12 03:11:00,1,割煤中位,False,正常,3880,13
2024-04-12 03:12:00,2024-04-12 03:12:00,1,调架中,False,正常,3881,13
2024-04-12 03:13:00,2024-04-12 03:15:00,3,割煤中位,False,正常,3882,13
2024-04-12 03:16:00,2024-04-12 03:16:00,1,调架中,False,正常,3883,13
2024-04-12 03:17:00,2024-04-12 03:19:00,3,割煤中位,False,正常,3884,13
2024-04-12 03:20:00,2024-04-12 03:20:00,1,调架中,False,正常,3885,13
2024-04-12 03:21:00,2024-04-12 03:21:00,1,割煤中位,False,正常,3886,13
2024-04-12 03:22:00,2024-04-12 03:22:00,1,调架中,False,正常,3887,13
2024-04-12 03:23:00,2024-04-12 03:24:00,2,割煤中位,False,正常,3888,13
2024-04-12 03:25:00,2024-04-12 03:30:00,6,待机,False,正常,3889,13
2024-04-12 03:31:00,2024-04-12 03:31:00,1,割煤中位,False,正常,3890,13
2024-04-12 03:32:00,2024-04-12 03:32:00,1,调架中,False,正常,3891,13
2024-04-12 03:33:00,2024-04-12 03:34:00,2,割煤中位,False,正常,3892,13
2024-04-12 03:35:00,2024-04-12 03:35:00,1,调架中,False,正常,3893,13
2024-04-12 03:36:00,2024-04-12 03:36:00,1,割煤中位,False,正常,3894,13
2024-04-12 03:37:00,2024-04-12 03:38:00,2,待机,False,正常,3895,13
2024-04-12 03:39:00,2024-04-12 03:40:00,2,割煤中位,False,正常,3896,13
2024-04-12 03:41:00,2024-04-12 03:43:00,3,待机,False,正常,3897,13
2024-04-12 03:44:00,2024-04-12 03:45:00,2,调架中,False,正常,3898,13
2024-04-12 03:46:00,2024-04-12 03:49:00,4,割煤高位,False,正常,3899,13
2024-04-12 03:50:00,2024-04-12 03:50:00,1,调架中,False,正常,3900,13
2024-04-12 03:51:00,2024-04-12 03:51:00,1,割煤中位,False,正常,3901,13
2024-04-12 03:52:00,2024-04-12 03:55:00,4,割煤高位,False,正常,3902,13
2024-04-12 03:56:00,2024-04-12 03:56:00,1,调架中,False,正常,3903,13
2024-04-12 03:57:00,2024-04-12 03:57:00,1,割煤高位,False,正常,3904,13
2024-04-12 03:58:00,2024-04-12 03:58:00,1,割煤中位,False,正常,3905,13
2024-04-12 03:59:00,2024-04-12 04:00:00,2,待机,False,正常,3906,13
2024-04-12 04:01:00,2024-04-12 04:01:00,1,割煤高位,False,正常,3907,13
2024-04-12 04:02:00,2024-04-12 04:06:00,5,割煤中位,False,正常,3908,13
2024-04-12 04:07:00,2024-04-12 04:08:00,2,割煤高位,False,正常,3909,13
2024-04-12 04:09:00,2024-04-12 04:09:00,1,调架中,False,正常,3910,13
2024-04-12 04:10:00,2024-04-12 04:12:00,3,割煤高位,False,正常,3911,13
2024-04-12 04:13:00,2024-04-12 04:15:00,3,割煤中位,False,正常,3912,13
2024-04-12 04:16:00,2024-04-12 04:16:00,1,调架中,False,正常,3913,13
2024-04-12 04:17:00,2024-04-12 04:17:00,1,割煤中位,False,正常,3914,13
2024-04-12 04:18:00,2024-04-12 04:22:00,5,割煤高位,False,正常,3915,13
2024-04-12 04:23:00,2024-04-12 04:23:00,1,待机-高位,False,正常,3916,13
2024-04-12 04:24:00,2024-04-12 04:24:00,1,割煤高位,False,正常,3917,13
2024-04-12 04:25:00,2024-04-12 04:27:00,3,割煤中位,False,正常,3918,13
2024-04-12 04:28:00,2024-04-12 04:32:00,5,割煤高位,False,正常,3919,13
2024-04-12 04:33:00,2024-04-12 04:40:00,8,割煤中位,False,正常,3920,13
2024-04-12 04:41:00,2024-04-12 04:42:00,2,待机,False,正常,3921,13
2024-04-12 04:43:00,2024-04-12 04:43:00,1,割煤中位,False,正常,3922,13
2024-04-12 04:44:00,2024-04-12 04:45:00,2,待机,False,正常,3923,13
2024-04-12 04:46:00,2024-04-12 04:49:00,4,割煤中位,False,正常,3924,13
2024-04-12 04:50:00,2024-04-12 04:53:00,4,割煤高位,False,正常,3925,13
2024-04-12 04:54:00,2024-04-12 04:54:00,1,调架中,False,正常,3926,13
2024-04-12 04:55:00,2024-04-12 04:55:00,1,割煤中位,False,正常,3927,13
