段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-03 09:55:00,2024-04-03 10:01:00,7,停机,False,正常,190,5
2024-04-03 10:02:00,2024-04-03 13:58:00,237,空载运行,True,异常持续段（>233min 阈值）,191,6
2024-04-03 13:59:00,2024-04-03 14:03:00,5,停机,False,正常,192,7
2024-04-03 14:04:00,2024-04-03 15:26:00,83,空载运行,False,正常,193,7
2024-04-03 15:27:00,2024-04-03 15:48:00,22,停机,False,正常,194,7
2024-04-03 15:49:00,2024-04-03 15:50:00,2,空载运行,False,正常,195,7
2024-04-03 15:51:00,2024-04-03 16:50:00,60,停机,False,正常,196,7
2024-04-03 16:51:00,2024-04-03 16:55:00,5,空载运行,False,正常,197,7
2024-04-03 16:56:00,2024-04-03 17:12:00,17,停机,False,正常,198,7
2024-04-03 17:13:00,2024-04-03 17:21:00,9,空载运行,False,正常,199,7
2024-04-03 17:22:00,2024-04-03 17:28:00,7,停机,False,正常,200,7
2024-04-03 17:29:00,2024-04-03 17:37:00,9,空载运行,False,正常,201,7
2024-04-03 17:38:00,2024-04-03 17:44:00,7,停机,False,正常,202,7
2024-04-03 17:45:00,2024-04-03 17:47:00,3,空载运行,False,正常,203,7
2024-04-03 17:48:00,2024-04-03 18:28:00,41,停机,False,正常,204,7
2024-04-03 18:29:00,2024-04-03 18:29:00,1,空载运行,False,正常,205,7
2024-04-03 18:30:00,2024-04-03 18:37:00,8,停机,False,正常,206,7
2024-04-03 18:38:00,2024-04-03 18:38:00,1,空载运行,False,正常,207,7
2024-04-03 18:39:00,2024-04-03 20:58:00,140,停机,False,正常,208,7
2024-04-03 20:59:00,2024-04-03 21:02:00,4,空载运行,False,正常,209,7
2024-04-03 21:03:00,2024-04-03 21:47:00,45,停机,False,正常,210,7
2024-04-03 21:48:00,2024-04-03 21:50:00,3,空载运行,False,正常,211,7
2024-04-03 21:51:00,2024-04-03 21:54:00,4,停机,False,正常,212,7
2024-04-03 21:55:00,2024-04-03 22:00:00,6,空载运行,False,正常,213,7
2024-04-03 22:01:00,2024-04-03 22:43:00,43,停机,False,正常,214,7
2024-04-03 22:44:00,2024-04-03 22:44:00,1,带载运行,False,正常,215,7
2024-04-03 22:45:00,2024-04-03 22:47:00,3,空载运行,False,正常,216,7
2024-04-03 22:48:00,2024-04-03 23:53:00,66,停机,False,正常,217,7
2024-04-03 23:54:00,2024-04-03 23:55:00,2,空载运行,False,正常,218,7
2024-04-03 23:56:00,2024-04-03 23:56:00,1,停机,False,正常,219,7
2024-04-03 23:57:00,2024-04-04 00:00:00,4,空载运行,False,正常,220,7
2024-04-04 00:01:00,2024-04-04 00:03:00,3,停机,False,正常,221,7
2024-04-04 00:04:00,2024-04-04 00:24:00,21,空载运行,False,正常,222,7
2024-04-04 00:25:00,2024-04-04 00:46:00,22,停机,False,正常,223,7
2024-04-04 00:47:00,2024-04-04 00:49:00,3,空载运行,False,正常,224,7
2024-04-04 00:50:00,2024-04-04 01:03:00,14,停机,False,正常,225,7
2024-04-04 01:04:00,2024-04-04 01:04:00,1,空载运行,False,正常,226,7
2024-04-04 01:05:00,2024-04-04 01:13:00,9,停机,False,正常,227,7
2024-04-04 01:14:00,2024-04-04 01:20:00,7,空载运行,False,正常,228,7
2024-04-04 01:21:00,2024-04-04 01:33:00,13,停机,False,正常,229,7
2024-04-04 01:34:00,2024-04-04 01:35:00,2,空载运行,False,正常,230,7
2024-04-04 01:36:00,2024-04-04 01:36:00,1,停机,False,正常,231,7
2024-04-04 01:37:00,2024-04-04 01:43:00,7,空载运行,False,正常,232,7
2024-04-04 01:44:00,2024-04-04 01:44:00,1,停机,False,正常,233,7
2024-04-04 01:45:00,2024-04-04 02:00:00,16,空载运行,False,正常,234,7
2024-04-04 02:01:00,2024-04-04 02:01:00,1,停机,False,正常,235,7
2024-04-04 02:02:00,2024-04-04 03:37:00,96,空载运行,False,正常,236,7
2024-04-04 03:38:00,2024-04-04 03:39:00,2,停机,False,正常,237,7
2024-04-04 03:40:00,2024-04-04 04:12:00,33,空载运行,False,正常,238,7
2024-04-04 04:13:00,2024-04-04 04:34:00,22,停机,False,正常,239,7
2024-04-04 04:35:00,2024-04-04 04:38:00,4,空载运行,False,正常,240,7
2024-04-04 04:39:00,2024-04-04 04:39:00,1,停机,False,正常,241,7
2024-04-04 04:40:00,2024-04-04 04:44:00,5,空载运行,False,正常,242,7
2024-04-04 04:45:00,2024-04-04 04:47:00,3,停机,False,正常,243,7
2024-04-04 04:48:00,2024-04-04 04:48:00,1,空载运行,False,正常,244,7
2024-04-04 04:49:00,2024-04-04 04:53:00,5,停机,False,正常,245,7
2024-04-04 04:54:00,2024-04-04 04:54:00,1,空载运行,False,正常,246,7
2024-04-04 04:55:00,2024-04-04 05:33:00,39,停机,False,正常,247,7
2024-04-04 05:34:00,2024-04-04 05:39:00,6,空载运行,False,正常,248,7
2024-04-04 05:40:00,2024-04-04 05:42:00,3,停机,False,正常,249,7
2024-04-04 05:43:00,2024-04-04 05:55:00,13,空载运行,False,正常,250,7
2024-04-04 05:56:00,2024-04-04 05:56:00,1,停机,False,正常,251,7
2024-04-04 05:57:00,2024-04-04 06:23:00,27,空载运行,False,正常,252,7
2024-04-04 06:24:00,2024-04-04 06:42:00,19,停机,False,正常,253,7
2024-04-04 06:43:00,2024-04-04 06:43:00,1,空载运行,False,正常,254,7
2024-04-04 06:44:00,2024-04-04 06:54:00,11,停机,False,正常,255,7
2024-04-04 06:55:00,2024-04-04 06:55:00,1,空载运行,False,正常,256,7
2024-04-04 06:56:00,2024-04-04 07:00:00,5,停机,False,正常,257,7
2024-04-04 07:01:00,2024-04-04 07:02:00,2,空载运行,False,正常,258,7
2024-04-04 07:03:00,2024-04-04 07:27:00,25,停机,False,正常,259,7
2024-04-04 07:28:00,2024-04-04 07:28:00,1,空载运行,False,正常,260,7
2024-04-04 07:29:00,2024-04-04 07:31:00,3,停机,False,正常,261,7
2024-04-04 07:32:00,2024-04-04 07:33:00,2,空载运行,False,正常,262,7
2024-04-04 07:34:00,2024-04-04 07:37:00,4,停机,False,正常,263,7
2024-04-04 07:38:00,2024-04-04 08:03:00,26,空载运行,False,正常,264,7
2024-04-04 08:04:00,2024-04-04 08:08:00,5,停机,False,正常,265,7
2024-04-04 08:09:00,2024-04-04 08:23:00,15,空载运行,False,正常,266,7
2024-04-04 08:24:00,2024-04-04 08:26:00,3,停机,False,正常,267,7
2024-04-04 08:27:00,2024-04-04 08:45:00,19,空载运行,False,正常,268,7
2024-04-04 08:46:00,2024-04-04 08:46:00,1,停机,False,正常,269,7
2024-04-04 08:47:00,2024-04-04 08:49:00,3,空载运行,False,正常,270,7
