段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-03 11:17:00,2024-04-03 11:21:00,5,带载运行,False,正常,185,1
2024-04-03 11:22:00,2024-04-03 12:20:00,59,停机,False,正常,186,1
2024-04-03 12:21:00,2024-04-03 12:21:00,1,空载运行,False,正常,187,1
2024-04-03 12:22:00,2024-04-03 12:26:00,5,停机,False,正常,188,1
2024-04-03 12:27:00,2024-04-03 12:28:00,2,空载运行,False,正常,189,1
2024-04-03 12:29:00,2024-04-03 15:50:00,202,停机,False,正常,190,1
2024-04-03 15:51:00,2024-04-03 15:51:00,1,带载运行,False,正常,191,1
2024-04-03 15:52:00,2024-04-03 16:23:00,32,停机,False,正常,192,1
2024-04-03 16:24:00,2024-04-03 16:24:00,1,空载运行,False,正常,193,1
2024-04-03 16:25:00,2024-04-03 17:03:00,39,带载运行,False,正常,194,1
2024-04-03 17:04:00,2024-04-03 17:09:00,6,停机,False,正常,195,1
2024-04-03 17:10:00,2024-04-03 17:10:00,1,空载运行,False,正常,196,1
2024-04-03 17:11:00,2024-04-03 21:04:00,234,带载运行,False,正常,197,1
2024-04-03 21:05:00,2024-04-03 21:20:00,16,停机,False,正常,198,1
2024-04-03 21:21:00,2024-04-03 21:21:00,1,空载运行,False,正常,199,1
2024-04-03 21:22:00,2024-04-03 21:22:00,1,带载运行,False,正常,200,1
2024-04-03 21:23:00,2024-04-03 21:34:00,12,停机,False,正常,201,1
2024-04-03 21:35:00,2024-04-03 21:35:00,1,空载运行,False,正常,202,1
2024-04-03 21:36:00,2024-04-04 00:11:00,156,带载运行,False,正常,203,1
2024-04-04 00:12:00,2024-04-04 00:15:00,4,停机,False,正常,204,1
2024-04-04 00:16:00,2024-04-04 01:36:00,81,带载运行,False,正常,205,1
2024-04-04 01:37:00,2024-04-04 01:39:00,3,停机,False,正常,206,1
2024-04-04 01:40:00,2024-04-04 01:40:00,1,空载运行,False,正常,207,1
2024-04-04 01:41:00,2024-04-04 02:02:00,22,带载运行,False,正常,208,1
2024-04-04 02:03:00,2024-04-04 03:35:00,93,停机,False,正常,209,1
2024-04-04 03:36:00,2024-04-04 03:36:00,1,空载运行,False,正常,210,1
2024-04-04 03:37:00,2024-04-04 03:58:00,22,带载运行,False,正常,211,1
2024-04-04 03:59:00,2024-04-04 04:01:00,3,停机,False,正常,212,1
2024-04-04 04:02:00,2024-04-04 04:02:00,1,空载运行,False,正常,213,1
2024-04-04 04:03:00,2024-04-04 04:08:00,6,带载运行,False,正常,214,1
2024-04-04 04:09:00,2024-04-04 04:09:00,1,空载运行,False,正常,215,1
2024-04-04 04:10:00,2024-04-04 04:28:00,19,停机,False,正常,216,1
2024-04-04 04:29:00,2024-04-04 08:05:00,217,带载运行,False,正常,217,1
2024-04-04 08:06:00,2024-04-04 08:17:00,12,停机,False,正常,218,1
2024-04-04 08:18:00,2024-04-04 08:24:00,7,带载运行,False,正常,219,1
2024-04-04 08:25:00,2024-04-04 08:25:00,1,停机,False,正常,220,1
2024-04-04 08:26:00,2024-04-04 08:26:00,1,带载运行,False,正常,221,1
2024-04-04 08:27:00,2024-04-04 08:28:00,2,空载运行,False,正常,222,1
2024-04-04 08:29:00,2024-04-04 08:46:00,18,带载运行,False,正常,223,1
2024-04-04 08:47:00,2024-04-04 08:52:00,6,停机,False,正常,224,1
2024-04-04 08:53:00,2024-04-04 09:06:00,14,带载运行,False,正常,225,1
2024-04-04 09:07:00,2024-04-04 09:40:00,34,停机,False,正常,226,1
2024-04-04 09:41:00,2024-04-04 09:41:00,1,空载运行,False,正常,227,1
2024-04-04 09:42:00,2024-04-04 09:42:00,1,停机,False,正常,228,1
2024-04-04 09:43:00,2024-04-04 09:45:00,3,带载运行,False,正常,229,1
2024-04-04 09:46:00,2024-04-04 09:46:00,1,停机,False,正常,230,1
2024-04-04 09:47:00,2024-04-04 09:51:00,5,带载运行,False,正常,231,1
2024-04-04 09:52:00,2024-04-04 09:52:00,1,停机,False,正常,232,1
2024-04-04 09:53:00,2024-04-04 09:56:00,4,带载运行,False,正常,233,1
2024-04-04 09:57:00,2024-04-04 11:55:00,119,停机,False,正常,234,1
2024-04-04 11:56:00,2024-04-04 11:56:00,1,带载运行,False,正常,235,1
2024-04-04 11:57:00,2024-04-04 12:05:00,9,停机,False,正常,236,1
2024-04-04 12:06:00,2024-04-04 12:06:00,1,空载运行,False,正常,237,1
2024-04-04 12:07:00,2024-04-04 12:15:00,9,停机,False,正常,238,1
2024-04-04 12:16:00,2024-04-04 12:16:00,1,空载运行,False,正常,239,1
2024-04-04 12:17:00,2024-04-04 12:17:00,1,停机,False,正常,240,1
2024-04-04 12:18:00,2024-04-04 12:18:00,1,带载运行,False,正常,241,1
2024-04-04 12:19:00,2024-04-04 13:17:00,59,停机,False,正常,242,1
2024-04-04 13:18:00,2024-04-04 13:18:00,1,空载运行,False,正常,243,1
2024-04-04 13:19:00,2024-04-04 13:20:00,2,停机,False,正常,244,1
2024-04-04 13:21:00,2024-04-04 13:21:00,1,空载运行,False,正常,245,1
2024-04-04 13:22:00,2024-04-04 13:25:00,4,停机,False,正常,246,1
2024-04-04 13:26:00,2024-04-04 13:26:00,1,带载运行,False,正常,247,1
2024-04-04 13:27:00,2024-04-04 14:53:00,87,停机,False,正常,248,1
2024-04-04 14:54:00,2024-04-04 14:55:00,2,带载运行,False,正常,249,1
2024-04-04 14:56:00,2024-04-04 15:05:00,10,停机,False,正常,250,1
2024-04-04 15:06:00,2024-04-04 15:06:00,1,空载运行,False,正常,251,1
2024-04-04 15:07:00,2024-04-04 15:10:00,4,带载运行,False,正常,252,1
2024-04-04 15:11:00,2024-04-04 15:29:00,19,停机,False,正常,253,1
2024-04-04 15:30:00,2024-04-04 17:16:00,107,带载运行,False,正常,254,1
2024-04-04 17:17:00,2024-04-04 17:33:00,17,停机,False,正常,255,1
2024-04-04 17:34:00,2024-04-04 17:34:00,1,空载运行,False,正常,256,1
2024-04-04 17:35:00,2024-04-04 17:35:00,1,停机,False,正常,257,1
2024-04-04 17:36:00,2024-04-04 21:56:00,261,带载运行,False,正常,258,1
2024-04-04 21:57:00,2024-04-04 22:00:00,4,停机,False,正常,259,1
2024-04-04 22:01:00,2024-04-04 22:01:00,1,空载运行,False,正常,260,1
2024-04-04 22:02:00,2024-04-04 23:49:00,108,带载运行,False,正常,261,1
2024-04-04 23:50:00,2024-04-04 23:54:00,5,停机,False,正常,262,1
2024-04-04 23:55:00,2024-04-05 05:11:00,317,带载运行,False,正常,263,1
2024-04-05 05:12:00,2024-04-05 05:18:00,7,停机,False,正常,264,1
2024-04-05 05:19:00,2024-04-05 05:45:00,27,带载运行,False,正常,265,1
2024-04-05 05:46:00,2024-04-05 05:56:00,11,停机,False,正常,266,1
2024-04-05 05:57:00,2024-04-05 06:39:00,43,带载运行,False,正常,267,1
2024-04-05 06:40:00,2024-04-05 06:40:00,1,停机,False,正常,268,1
2024-04-05 06:41:00,2024-04-05 06:41:00,1,空载运行,False,正常,269,1
2024-04-05 06:42:00,2024-04-05 07:09:00,28,带载运行,False,正常,270,1
2024-04-05 07:10:00,2024-04-05 07:13:00,4,停机,False,正常,271,1
2024-04-05 07:14:00,2024-04-05 07:14:00,1,空载运行,False,正常,272,1
2024-04-05 07:15:00,2024-04-05 07:16:00,2,停机,False,正常,273,1
2024-04-05 07:17:00,2024-04-05 07:33:00,17,带载运行,False,正常,274,1
2024-04-05 07:34:00,2024-04-05 07:35:00,2,停机,False,正常,275,1
2024-04-05 07:36:00,2024-04-05 08:07:00,32,带载运行,False,正常,276,1
2024-04-05 08:08:00,2024-04-05 08:16:00,9,停机,False,正常,277,1
2024-04-05 08:17:00,2024-04-05 08:17:00,1,空载运行,False,正常,278,1
2024-04-05 08:18:00,2024-04-05 08:20:00,3,带载运行,False,正常,279,1
2024-04-05 08:21:00,2024-04-05 08:36:00,16,停机,False,正常,280,1
2024-04-05 08:37:00,2024-04-05 08:52:00,16,带载运行,False,正常,281,1
2024-04-05 08:53:00,2024-04-05 09:02:00,10,停机,False,正常,282,1
2024-04-05 09:03:00,2024-04-05 09:03:00,1,空载运行,False,正常,283,1
2024-04-05 09:04:00,2024-04-05 09:13:00,10,带载运行,False,正常,284,1
2024-04-05 09:14:00,2024-04-05 09:20:00,7,停机,False,正常,285,1
2024-04-05 09:21:00,2024-04-05 10:16:00,56,带载运行,False,正常,286,1
2024-04-05 10:17:00,2024-04-05 10:38:00,22,停机,False,正常,287,1
2024-04-05 10:39:00,2024-04-05 10:39:00,1,带载运行,False,正常,288,1
2024-04-05 10:40:00,2024-04-05 10:40:00,1,停机,False,正常,289,1
